0,1.340238208
2.162162162,1.340395145
4.324324324,1.341429984
6.486486486,1.344215326
8.648648649,1.349627367
10.81081081,1.358419691
12.97297297,1.3708107
15.13513514,1.386855849
17.2972973,1.406624037
19.45945946,1.43019795
21.62162162,1.457672394
23.78378378,1.4891524
25.94594595,1.524775395
28.10810811,1.564526831
30.27027027,1.60778819
32.43243243,1.653663656
34.59459459,1.701194433
36.75675676,1.749364209
38.91891892,1.797109427
41.08108108,1.843335438
43.24324324,1.886936187
45.40540541,1.926899781
47.56756757,1.962833694
49.72972973,1.994670129
51.89189189,2.022387393
54.05405405,2.046007631
56.21621622,2.065544467
58.37837838,2.081018376
60.54054054,2.092452952
62.7027027,2.099930742
64.86486486,2.104079412
67.02702703,2.105880623
69.18918919,2.106319303
71.35135135,2.106334227
73.51351351,2.106334227
75.67567568,2.106334227
77.83783784,2.106334227
80,2.106334227
82.16216216,2.106334227
84.32432432,2.106334227
86.48648649,2.106334227
88.64864865,2.106334227
90.81081081,2.106334227
92.97297297,2.106334227
95.13513514,2.106334227
97.2972973,2.106334227
99.45945946,2.106334227
101.6216216,2.106334227
103.7837838,2.106334227
105.9459459,2.106334227
108.1081081,2.106334227
110.2702703,2.106334227
112.4324324,2.106334227
114.5945946,2.106334227
116.7567568,2.106334227
118.9189189,2.106334227
121.0810811,2.106334227
123.2432432,2.106334227
125.4054054,2.106334227
127.5675676,2.106334227
129.7297297,2.106334227
131.8918919,2.106334227
134.0540541,2.106334227
136.2162162,2.106334227
138.3783784,2.106334227
140.5405405,2.106334227
142.7027027,2.106334227
144.8648649,2.106334227
147.027027,2.106334227
149.1891892,2.106334227
151.3513514,2.106334227
153.5135135,2.106334227
155.6756757,2.106334227
157.8378378,2.106334227
160,2.106334227
162.1621622,2.106334227
164.3243243,2.106334227
166.4864865,2.106334227
168.6486486,2.106334227
170.8108108,2.106334227
172.972973,2.106334227
175.1351351,2.106334227
177.2972973,2.106334227
179.4594595,2.106334227
181.6216216,2.106334227
183.7837838,2.106334227
185.9459459,2.106334227
188.1081081,2.106334227
190.2702703,2.106334227
192.4324324,2.106334227
194.5945946,2.106334227
196.7567568,2.106334227
198.9189189,2.106334227
201.0810811,2.10632668
203.2432432,2.10620743
205.4054054,2.105792299
207.5675676,2.104892788
209.7297297,2.103320167
211.8918919,2.100855051
214.0540541,2.09728214
216.2162162,2.092452412
218.3783784,2.086278682
220.5405405,2.078748862
222.7027027,2.069824412
224.8648649,2.059485398
227.027027,2.04777665
229.1891892,2.034694102
231.3513514,2.020234474
233.5135135,2.004365009
235.6756757,1.987062086
237.8378378,1.968380608
240,1.948324286
242.1621622,1.926899817
244.3243243,1.904090049
246.4864865,1.879895632
248.6486486,1.854518348
250.8108108,1.828164005
252.972973,1.801046618
255.1351351,1.773370856
257.2972973,1.745353295
259.4594595,1.71723187
261.6216216,1.689211743
263.7837838,1.661493251
265.9459459,1.634278324
268.1081081,1.607788274
270.2702703,1.582188936
272.4324324,1.557653923
274.5945946,1.534349993
276.7567568,1.512434026
278.9189189,1.491992251
281.0810811,1.472940514
283.2432432,1.455256349
285.4054054,1.438917787
287.5675676,1.423914698
289.7297297,1.41028164
291.8918919,1.397934692
294.0540541,1.386855836
296.2162162,1.377030289
298.3783784,1.368450943
300.5405405,1.361163231
302.7027027,1.355091687
304.8648649,1.350225052
307.027027,1.346527698
309.1891892,1.343870478
311.3513514,1.342121733
313.5135135,1.341050327
315.6756757,1.340490494
317.8378378,1.34027538
320,1.340238138
322.1621622,1.340238138
324.3243243,1.340238138
326.4864865,1.340238138
328.6486486,1.340238138
330.8108108,1.340238138
332.972973,1.340238138
335.1351351,1.340238138
337.2972973,1.340238138
339.4594595,1.340238138
341.6216216,1.340238138
343.7837838,1.340238138
345.9459459,1.340238138
348.1081081,1.340238138
350.2702703,1.340238138
352.4324324,1.340238138
354.5945946,1.340238138
356.7567568,1.340238138
358.9189189,1.340238138
360,1.340238138
