0,0
2.162162162,0.000156937
4.324324324,0.001191776
6.486486486,0.003977118
8.648648649,0.009389159
10.81081081,0.018181483
12.97297297,0.030572492
15.13513514,0.046617641
17.2972973,0.066385829
19.45945946,0.089959742
21.62162162,0.117434186
23.78378378,0.148914192
25.94594595,0.184537187
28.10810811,0.224288623
30.27027027,0.267549982
32.43243243,0.313425448
34.59459459,0.360956225
36.75675676,0.409126001
38.91891892,0.456871219
41.08108108,0.50309723
43.24324324,0.546697979
45.40540541,0.586661573
47.56756757,0.622595486
49.72972973,0.654431921
51.89189189,0.682149185
54.05405405,0.705769423
56.21621622,0.725306259
58.37837838,0.740780168
60.54054054,0.752214744
62.7027027,0.759692534
64.86486486,0.763841204
67.02702703,0.765642415
69.18918919,0.766081095
71.35135135,0.766096019
73.51351351,0.766096019
75.67567568,0.766096019
77.83783784,0.766096019
80,0.766096019
82.16216216,0.766096019
84.32432432,0.766096019
86.48648649,0.766096019
88.64864865,0.766096019
90.81081081,0.766096019
92.97297297,0.766096019
95.13513514,0.766096019
97.2972973,0.766096019
99.45945946,0.766096019
101.6216216,0.766096019
103.7837838,0.766096019
105.9459459,0.766096019
108.1081081,0.766096019
110.2702703,0.766096019
112.4324324,0.766096019
114.5945946,0.766096019
116.7567568,0.766096019
118.9189189,0.766096019
121.0810811,0.766096019
123.2432432,0.766096019
125.4054054,0.766096019
127.5675676,0.766096019
129.7297297,0.766096019
131.8918919,0.766096019
134.0540541,0.766096019
136.2162162,0.766096019
138.3783784,0.766096019
140.5405405,0.766096019
142.7027027,0.766096019
144.8648649,0.766096019
147.027027,0.766096019
149.1891892,0.766096019
151.3513514,0.766096019
153.5135135,0.766096019
155.6756757,0.766096019
157.8378378,0.766096019
160,0.766096019
162.1621622,0.766096019
164.3243243,0.766096019
166.4864865,0.766096019
168.6486486,0.766096019
170.8108108,0.766096019
172.972973,0.766096019
175.1351351,0.766096019
177.2972973,0.766096019
179.4594595,0.766096019
181.6216216,0.766096019
183.7837838,0.766096019
185.9459459,0.766096019
188.1081081,0.766096019
190.2702703,0.766096019
192.4324324,0.766096019
194.5945946,0.766096019
196.7567568,0.766096019
198.9189189,0.766096019
201.0810811,0.766088472
203.2432432,0.765969222
205.4054054,0.765554091
207.5675676,0.76465458
209.7297297,0.763081959
211.8918919,0.760616843
214.0540541,0.757043932
216.2162162,0.752214204
218.3783784,0.746040474
220.5405405,0.738510654
222.7027027,0.729586204
224.8648649,0.71924719
227.027027,0.707538442
229.1891892,0.694455894
231.3513514,0.679996266
233.5135135,0.664126801
235.6756757,0.646823878
237.8378378,0.6281424
240,0.608086078
242.1621622,0.586661609
244.3243243,0.563851841
246.4864865,0.539657424
248.6486486,0.51428014
250.8108108,0.487925797
252.972973,0.46080841
255.1351351,0.433132648
257.2972973,0.405115087
259.4594595,0.376993662
261.6216216,0.348973535
263.7837838,0.321255043
265.9459459,0.294040116
268.1081081,0.267550066
270.2702703,0.241950728
272.4324324,0.217415715
274.5945946,0.194111785
276.7567568,0.172195818
278.9189189,0.151754043
281.0810811,0.132702306
283.2432432,0.115018141
285.4054054,0.098679579
287.5675676,0.08367649
289.7297297,0.070043432
291.8918919,0.057696484
294.0540541,0.046617628
296.2162162,0.036792081
298.3783784,0.028212735
300.5405405,0.020925023
302.7027027,0.014853479
304.8648649,0.009986844
307.027027,0.00628949
309.1891892,0.00363227
311.3513514,0.001883525
313.5135135,0.000812119
315.6756757,0.000252286
317.8378378,3.7172E-05
320,0
322.1621622,0
324.3243243,0
326.4864865,0
328.6486486,0
330.8108108,0
332.972973,0
335.1351351,0
337.2972973,0
339.4594595,0
341.6216216,0
343.7837838,0
345.9459459,0
348.1081081,0
350.2702703,0
352.4324324,0
354.5945946,0
356.7567568,0
358.9189189,0
360,0
