0;0
1.445783133;0
2.891566265;0
4.337349398;0
5.78313253;0.002020791
7.228915663;0.029681532
8.674698795;0.124694986
10.12048193;0.329913592
11.56626506;0.692411735
13.01204819;1.259318981
14.45783133;2.063929165
15.90361446;3.118599602
17.34939759;4.426696641
18.79518072;6.003206837
20.24096386;7.828032729
21.68674699;9.866538641
23.13253012;12.07832569
24.57831325;14.42339753
26.02409639;16.85545804
27.46987952;19.32980713
28.91566265;21.8249966
30.36144578;24.33892568
31.80722892;26.87078753
33.25301205;29.41974522
34.69879518;31.98489924
36.14457831;34.56524972
37.59036145;37.15972294
39.03614458;39.76717594
40.48192771;42.38641567
41.92771084;45.01610371
43.37349398;47.65490982
44.81927711;50.30134174
46.26506024;52.9539686
47.71084337;55.61092219
49.15662651;58.2685719
50.60240964;60.8965473
52.04819277;63.4434816
53.4939759;65.8592148
54.93975904;68.09366775
56.38554217;70.09478613
57.8313253;71.81409045
59.27710843;73.25118813
60.72289157;74.40716586
62.1686747;75.28369062
63.61445783;75.88754978
65.06024096;76.27137525
66.5060241;76.48768828
67.95180723;76.58396316
69.39759036;76.60870435
70.84337349;76.60960184
72.28915663;76.60960184
73.73493976;76.60960184
75.18072289;76.60960184
76.62650602;76.60960184
78.07228916;76.60960184
79.51807229;76.60960184
80.96385542;76.60960184
82.40963855;76.60960184
83.85542169;76.60960184
85.30120482;76.60960184
86.74698795;76.60960184
88.19277108;76.60960184
89.63855422;76.60960184
91.08433735;76.60960184
92.53012048;76.60960184
93.97590361;76.60960184
95.42168675;76.60960184
96.86746988;76.60960184
98.31325301;76.60960184
99.75903614;76.60960184
101.2048193;76.60960184
102.6506024;76.60960184
104.0963855;76.60960184
105.5421687;76.60960184
106.9879518;76.60960184
108.4337349;76.60960184
109.8795181;76.60960184
111.3253012;76.60960184
112.7710843;76.60960184
114.2168675;76.60960184
115.6626506;76.60960184
117.1084337;76.60960184
118.5542169;76.60960184
120;76.60960184
121.4457831;76.60960184
122.8915663;76.60960184
124.3373494;76.60960184
125.7831325;76.60960184
127.2289157;76.60960184
128.6746988;76.60960184
130.1204819;76.60960184
131.5662651;76.60960184
133.0120482;76.60960184
134.4578313;76.60960184
135.9036145;76.60960184
137.3493976;76.60960184
138.7951807;76.60960184
140.2409639;76.60960184
141.686747;76.60960184
143.1325301;76.60960184
144.5783133;76.60960184
146.0240964;76.60960184
147.4698795;76.60960184
148.9156627;76.60960184
150.3614458;76.60960184
151.8072289;76.60960184
153.253012;76.60960184
154.6987952;76.60960184
156.1445783;76.60960184
157.5903614;76.60960184
159.0361446;76.60960184
160.4819277;76.60960184
161.9277108;76.60960184
163.373494;76.60960184
164.8192771;76.60960184
166.2650602;76.60960184
167.7108434;76.60960184
169.1566265;76.60960184
170.6024096;76.60960184
172.0481928;76.60960184
173.4939759;76.60960184
174.939759;76.60960184
176.3855422;76.60960184
177.8313253;76.60960184
179.2771084;76.60960184
180.7228916;76.60960184
182.1686747;76.60960184
183.6144578;76.60960184
185.060241;76.60960184
186.5060241;76.60960184
187.9518072;76.60960184
189.3975904;76.60960184
190.8433735;76.60960184
192.2891566;76.60960184
193.7349398;76.60960184
195.1807229;76.60960184
196.626506;76.60960184
198.0722892;76.60960184
199.5180723;76.60960184
200.9638554;76.60869343
202.4096386;76.60269786
203.8554217;76.58209442
205.3012048;76.5404672
206.746988;76.47050573
208.1927711;76.36489173
209.6385542;76.21513163
211.0843373;76.00771088
212.5301205;75.74072603
213.9759036;75.40677306
215.4216867;74.99865401
216.8674699;74.50825396
218.313253;73.92897691
219.7590361;73.26900677
221.2048193;72.52813708
222.6506024;71.70615922
224.0963855;70.79829138
225.5421687;69.80229019
226.9879518;68.72866021
228.4337349;67.58395653
229.8795181;66.37554005
231.3253012;65.10732254
232.7710843;63.78835455
234.2168675;62.43004158
235.6626506;61.04000758
237.1084337;59.62591428
238.5542169;58.19466633
240;56.7556488
241.4457831;55.31538118
242.8915663;53.87591512
244.3373494;52.43760855
245.7831325;51.00069369
247.2289157;49.56545817
248.6746988;48.13214672
250.1204819;46.70100291
251.5662651;45.27225954
253.0120482;43.84604072
254.4578313;42.42275113
255.9036145;41.00253563
257.3493976;39.58559266
258.7951807;38.17211838
260.2409639;36.76235233
261.686747;35.35643697
263.1325301;33.95457572
264.5783133;32.55692293
266.0240964;31.16365609
267.4698795;29.77499494
268.9156627;28.39097277
270.3614458;27.01184104
271.8072289;25.6377145
273.253012;24.26872968
274.6987952;22.90502165
276.1445783;21.54670991
277.5903614;20.1939213
279.0361446;18.84675974
280.4819277;17.50557432
281.9277108;16.17394447
283.373494;14.85818697
284.8192771;13.56503044
286.2650602;12.30112216
287.7108434;11.07537651
289.1566265;9.895906459
290.6024096;8.766398275
292.0481928;7.693083339
293.4939759;6.681761278
294.939759;5.744377195
296.3855422;4.88480365
297.8313253;4.099718857
299.2771084;3.388476025
300.7228916;2.75045331
302.1686747;2.19218384
303.6144578;1.70930598
305.060241;1.297998965
306.5060241;0.956320495
307.9518072;0.678718831
309.3975904;0.46479546
310.8433735;0.302167174
312.2891566;0.182198111
313.7349398;0.098226774
315.1807229;0.044489618
316.626506;0.016412611
318.0722892;0.003906034
319.5180723;0.00028223
320.9638554;0
322.4096386;0
323.8554217;0
325.3012048;0
326.746988;0
328.1927711;0
329.6385542;0
331.0843373;0
332.5301205;0
333.9759036;0
335.4216867;0
336.8674699;0
338.313253;0
339.7590361;0
341.2048193;0
342.6506024;0
344.0963855;0
345.5421687;0
346.9879518;0
348.4337349;0
349.8795181;0
351.3253012;0
352.7710843;0
354.2168675;0
355.6626506;0
357.1084337;0
358.5542169;0
360;0
